algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,W-accuracy,B-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,W-TPR,B-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,W-TNR,B-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,W-FPR,B-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,W-FNR,B-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,W-calibration+,B-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,W-calibration-,B-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
GaussianNB,,0,0.9259259259259259,0.8461538461538461,1.0,0.9230769230769231,0.8604560508152728,0.2777777777777778,0.2777777777777778,0.5666666666666667,0.6666666666666666,1.0,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.5,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,1.0,0.5,1.3333333333333333,1.0,1.1666666666666665
GaussianNB,,1,0.9629629629629629,0.9230769230769231,1.0,0.9615384615384616,0.9281909617845143,0.4166666666666667,0.4166666666666667,0.65,0.8333333333333334,1.0,1.0,0.9444444444444445,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,1.0,0.9166666666666667,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.5,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.06666666666666667,0.0,1.0,0.5,1.2,1.0,1.1
GaussianNB,,2,0.9259259259259259,0.9230769230769231,0.9285714285714286,0.9258241758241759,0.8516483516483516,0.375,0.375,0.5833333333333334,0.8333333333333334,0.9333333333333333,1.0,0.9222222222222222,0.8928571428571429,1.0714285714285714,0.9821428571428572,0.9,1.0666666666666667,0.9833333333333334,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,1.0,0.8333333333333334,1.0,0.9444444444444445,1.2,1.2,1.2,1.1666666666666665,1.1666666666666665,1.1666666666666665,0.0,0.16666666666666663,0.0,0.055555555555555546,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.5,1.0,1.25,1.0,0.9,1.0,0.9666666666666667,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1,1.1,1.1,0.2,0.0,0.0,0.06666666666666667,0.0,1.0,0.5,1.2,1.0,1.1
GaussianNB,,3,0.9629629629629629,0.9230769230769231,1.0,0.9615384615384616,0.9281909617845143,0.4166666666666667,0.4166666666666667,0.65,0.8333333333333334,1.0,1.0,0.9444444444444445,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,1.0,0.9166666666666667,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.5,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.06666666666666667,0.0,1.0,0.5,1.2,1.0,1.1
GaussianNB,,4,0.8888888888888888,0.7692307692307693,1.0,0.8846153846153846,0.7959171834405434,0.8333333333333333,0.8333333333333333,0.9333333333333333,1.0,0.8,1.0,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,1.0,0.6666666666666666,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
GaussianNB,,5,0.9259259259259259,1.0,0.8571428571428571,0.9285714285714286,0.8618916073713346,0.45454545454545453,0.45454545454545453,0.6000000000000001,1.0,0.8666666666666667,1.0,0.9555555555555556,1.1538461538461537,1.1538461538461537,1.1538461538461537,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,0.33333333333333337,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,0.9393939393939394,1.222222222222222,1.222222222222222,1.222222222222222,1.1818181818181817,1.1818181818181817,1.1818181818181817,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,6,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8901098901098901,0.7802197802197802,0.34090909090909094,0.3409090909090909,0.5166666666666667,0.8333333333333334,0.8666666666666667,1.0,0.9,0.9615384615384616,1.1538461538461537,1.0576923076923077,0.9666666666666667,1.1333333333333333,1.05,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,1.0,0.6666666666666666,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,0.33333333333333337,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.5,1.0,1.25,1.0,0.8181818181818182,1.0,0.9393939393939394,1.222222222222222,1.222222222222222,1.222222222222222,1.1818181818181817,1.1818181818181817,1.1818181818181817,0.2,0.0,0.0,0.06666666666666667,0.0,1.0,0.5,1.2,1.0,1.1
GaussianNB,,7,0.9259259259259259,1.0,0.8571428571428571,0.9285714285714286,0.8618916073713346,0.45454545454545453,0.45454545454545453,0.6000000000000001,1.0,0.8666666666666667,1.0,0.9555555555555556,1.1538461538461537,1.1538461538461537,1.1538461538461537,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,0.33333333333333337,0.0,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,0.9393939393939394,1.222222222222222,1.222222222222222,1.222222222222222,1.1818181818181817,1.1818181818181817,1.1818181818181817,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,8,0.9259259259259259,1.0,0.8571428571428571,0.9285714285714286,0.8618916073713346,0.6250000000000001,0.625,0.75,0.8333333333333334,0.9333333333333333,1.0,0.9222222222222222,0.8928571428571429,1.0714285714285714,0.9821428571428572,0.9,1.0666666666666667,0.9833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8333333333333334,1.0,0.8611111111111112,0.8999999999999999,1.2,1.0499999999999998,0.9166666666666666,1.1666666666666665,1.0416666666666665,0.25,0.16666666666666663,0.0,0.13888888888888887,1.5000000000000004,0.0,0.7500000000000002,1.0833333333333335,0.8333333333333334,0.9583333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9,1.0,0.8555555555555555,0.7407407407407407,1.1111111111111112,0.9259259259259259,0.7666666666666666,1.1,0.9333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,9,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,1,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,2,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,3,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,4,0.9629629629629629,0.9230769230769231,1.0,0.9615384615384616,0.9281909617845143,0.625,0.625,0.8,1.0,0.9333333333333333,1.0,0.9777777777777779,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0,0.8888888888888888,1.0,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11111111111111116,0.0,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,1.0,0.8571428571428572,0.8571428571428572,0.8571428571428572
LR,,5,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,6,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
